Location,Weight,Ticker,ISIN,Unnamed: 0,TER%
--,0.0,IQQ0,IE00B8FHGS14,61,0.3
Australien,0.0033598,IQQ0,IE00B8FHGS14,61,0.3
Belgien,0.0050919,IQQ0,IE00B8FHGS14,61,0.3
Deutschland,0.024463199999999997,IQQ0,IE00B8FHGS14,61,0.3
Dänemark,0.0011319000000000001,IQQ0,IE00B8FHGS14,61,0.3
Europäische Union,0.0012442999999999998,IQQ0,IE00B8FHGS14,61,0.3
Finnland,0.0085478,IQQ0,IE00B8FHGS14,61,0.3
Frankreich,0.0223428,IQQ0,IE00B8FHGS14,61,0.3
Hongkong,0.0158108,IQQ0,IE00B8FHGS14,61,0.3
Irland,0.0089844,IQQ0,IE00B8FHGS14,61,0.3
Israel,0.0084724,IQQ0,IE00B8FHGS14,61,0.3
Italien,0.0059410999999999995,IQQ0,IE00B8FHGS14,61,0.3
Japan,0.1076566,IQQ0,IE00B8FHGS14,61,0.3
Kanada,0.036543400000000004,IQQ0,IE00B8FHGS14,61,0.3
Neuseeland,0.0012776,IQQ0,IE00B8FHGS14,61,0.3
Niederlande,0.0109879,IQQ0,IE00B8FHGS14,61,0.3
Norwegen,0.0,IQQ0,IE00B8FHGS14,61,0.3
Portugal,0.0005657,IQQ0,IE00B8FHGS14,61,0.3
Schweden,0.0013432000000000001,IQQ0,IE00B8FHGS14,61,0.3
Schweiz,0.0377725,IQQ0,IE00B8FHGS14,61,0.3
Singapur,0.0127529,IQQ0,IE00B8FHGS14,61,0.3
Spanien,0.0112666,IQQ0,IE00B8FHGS14,61,0.3
Vereinigte Staaten,0.6621264,IQQ0,IE00B8FHGS14,61,0.3
Vereinigtes Königreich,0.0117503,IQQ0,IE00B8FHGS14,61,0.3
Österreich,0.0005664,IQQ0,IE00B8FHGS14,61,0.3
--,0.0,EUNY,IE00B652H904,114,0.65
Brasilien,0.2518663,EUNY,IE00B652H904,114,0.65
Chile,0.013870799999999999,EUNY,IE00B652H904,114,0.65
China,0.21792799999999998,EUNY,IE00B652H904,114,0.65
Europäische Union,3.57e-05,EUNY,IE00B652H904,114,0.65
Griechenland,0.0129467,EUNY,IE00B652H904,114,0.65
Hongkong,0.018046299999999998,EUNY,IE00B652H904,114,0.65
Indien,0.0545776,EUNY,IE00B652H904,114,0.65
Indonesien,0.0980656,EUNY,IE00B652H904,114,0.65
Kolumbien,0.019658500000000002,EUNY,IE00B652H904,114,0.65
Korea,3.85e-05,EUNY,IE00B652H904,114,0.65
Kuwait,0.0025486,EUNY,IE00B652H904,114,0.65
Luxemburg,0.0111979,EUNY,IE00B652H904,114,0.65
Malaysia,0.018650800000000002,EUNY,IE00B652H904,114,0.65
Mexiko,0.0125466,EUNY,IE00B652H904,114,0.65
Philippinen,1.92e-05,EUNY,IE00B652H904,114,0.65
Polen,0.078756,EUNY,IE00B652H904,114,0.65
Qatar,0.0052727,EUNY,IE00B652H904,114,0.65
Russland,2.8800000000000002e-05,EUNY,IE00B652H904,114,0.65
Singapur,7.5e-06,EUNY,IE00B652H904,114,0.65
Südafrika,0.0434768,EUNY,IE00B652H904,114,0.65
Taiwan,0.0602969,EUNY,IE00B652H904,114,0.65
Thailand,0.0291429,EUNY,IE00B652H904,114,0.65
Tschechien,0.028413300000000002,EUNY,IE00B652H904,114,0.65
Türkei,0.0093023,EUNY,IE00B652H904,114,0.65
Ver. Arabische Emirate,0.0123751,EUNY,IE00B652H904,114,0.65
Vereinigte Staaten,0.0009018,EUNY,IE00B652H904,114,0.65
Vereinigtes Königreich,2.7499999999999998e-05,EUNY,IE00B652H904,114,0.65
Ägypten,1.4e-06,EUNY,IE00B652H904,114,0.65
Belgien,0.0293395,IUSK,IE00B52VJ196,55,0.2
Deutschland,0.088958,IUSK,IE00B52VJ196,55,0.2
Dänemark,0.1051712,IUSK,IE00B52VJ196,55,0.2
Europäische Union,0.0035101999999999998,IUSK,IE00B52VJ196,55,0.2
Finnland,0.0356386,IUSK,IE00B52VJ196,55,0.2
Frankreich,0.18359899999999998,IUSK,IE00B52VJ196,55,0.2
Irland,0.004858100000000001,IUSK,IE00B52VJ196,55,0.2
Italien,0.0268803,IUSK,IE00B52VJ196,55,0.2
Niederlande,0.1331417,IUSK,IE00B52VJ196,55,0.2
Norwegen,0.0178994,IUSK,IE00B52VJ196,55,0.2
Portugal,0.002531,IUSK,IE00B52VJ196,55,0.2
Schweden,0.0487254,IUSK,IE00B52VJ196,55,0.2
Schweiz,0.1773659,IUSK,IE00B52VJ196,55,0.2
Spanien,0.0211663,IUSK,IE00B52VJ196,55,0.2
Vereinigte Staaten,2.82e-05,IUSK,IE00B52VJ196,55,0.2
Vereinigtes Königreich,0.1184909,IUSK,IE00B52VJ196,55,0.2
Österreich,0.0026964,IUSK,IE00B52VJ196,55,0.2
--,0.0,IUSL,IE00B57X3V84,76,0.6
Australien,0.0264162,IUSL,IE00B57X3V84,76,0.6
Belgien,0.0017394,IUSL,IE00B57X3V84,76,0.6
Brasilien,0.0073019,IUSL,IE00B57X3V84,76,0.6
Chile,0.0009469999999999999,IUSL,IE00B57X3V84,76,0.6
China,0.0316148,IUSL,IE00B57X3V84,76,0.6
Deutschland,0.0390757,IUSL,IE00B57X3V84,76,0.6
Dänemark,0.0013459000000000001,IUSL,IE00B57X3V84,76,0.6
Europäische Union,-0.0003075,IUSL,IE00B57X3V84,76,0.6
Finnland,0.0055742,IUSL,IE00B57X3V84,76,0.6
Frankreich,0.0352447,IUSL,IE00B57X3V84,76,0.6
Griechenland,0.0002433,IUSL,IE00B57X3V84,76,0.6
Hongkong,0.0068097,IUSL,IE00B57X3V84,76,0.6
Indien,0.0149361,IUSL,IE00B57X3V84,76,0.6
Indonesien,0.0007151,IUSL,IE00B57X3V84,76,0.6
Irland,0.0015727,IUSL,IE00B57X3V84,76,0.6
Israel,1.0000000000000001e-07,IUSL,IE00B57X3V84,76,0.6
Italien,0.0165217,IUSL,IE00B57X3V84,76,0.6
Japan,0.0802105,IUSL,IE00B57X3V84,76,0.6
Kanada,0.032147300000000004,IUSL,IE00B57X3V84,76,0.6
Kolumbien,0.0004246,IUSL,IE00B57X3V84,76,0.6
Korea,0.0199505,IUSL,IE00B57X3V84,76,0.6
Malaysia,0.0009254,IUSL,IE00B57X3V84,76,0.6
Mexiko,0.0040663,IUSL,IE00B57X3V84,76,0.6
Neuseeland,0.0010203,IUSL,IE00B57X3V84,76,0.6
Niederlande,0.026979400000000004,IUSL,IE00B57X3V84,76,0.6
Norwegen,0.0006868,IUSL,IE00B57X3V84,76,0.6
Peru,0.0005964,IUSL,IE00B57X3V84,76,0.6
Philippinen,5e-06,IUSL,IE00B57X3V84,76,0.6
Portugal,0.0012232999999999999,IUSL,IE00B57X3V84,76,0.6
Schweden,0.0043976,IUSL,IE00B57X3V84,76,0.6
Schweiz,0.0316008,IUSL,IE00B57X3V84,76,0.6
Singapur,0.0010378,IUSL,IE00B57X3V84,76,0.6
Spanien,0.0265847,IUSL,IE00B57X3V84,76,0.6
Südafrika,0.0071335,IUSL,IE00B57X3V84,76,0.6
Taiwan,0.07872219999999999,IUSL,IE00B57X3V84,76,0.6
Thailand,0.004626,IUSL,IE00B57X3V84,76,0.6
Türkei,0.0002485,IUSL,IE00B57X3V84,76,0.6
Ungarn,9.6e-06,IUSL,IE00B57X3V84,76,0.6
Vereinigte Staaten,0.4372602,IUSL,IE00B57X3V84,76,0.6
Vereinigtes Königreich,0.0500267,IUSL,IE00B57X3V84,76,0.6
Österreich,0.0003657,IUSL,IE00B57X3V84,76,0.6
--,0.0,EXI2,DE0006289382,62,0.51
Australien,3.01e-05,EXI2,DE0006289382,62,0.51
Deutschland,0.0080076,EXI2,DE0006289382,62,0.51
Dänemark,0.0059146,EXI2,DE0006289382,62,0.51
Europäische Union,0.0005934,EXI2,DE0006289382,62,0.51
Frankreich,0.0060488,EXI2,DE0006289382,62,0.51
Hongkong,0.0,EXI2,DE0006289382,62,0.51
Japan,0.0081462,EXI2,DE0006289382,62,0.51
Kanada,0.007710000000000001,EXI2,DE0006289382,62,0.51
Korea,0.0175138,EXI2,DE0006289382,62,0.51
Niederlande,0.0153843,EXI2,DE0006289382,62,0.51
Schweiz,0.0265631,EXI2,DE0006289382,62,0.51
Taiwan,0.041778199999999995,EXI2,DE0006289382,62,0.51
Vereinigte Staaten,0.8327577,EXI2,DE0006289382,62,0.51
Vereinigtes Königreich,0.0295524,EXI2,DE0006289382,62,0.51
Belgien,0.0331976,EXSI,DE000A0D8Q07,57,0.2
Deutschland,0.2620209,EXSI,DE000A0D8Q07,57,0.2
Europäische Union,0.0033437,EXSI,DE000A0D8Q07,57,0.2
Finnland,0.0352108,EXSI,DE000A0D8Q07,57,0.2
Frankreich,0.3021812,EXSI,DE000A0D8Q07,57,0.2
Irland,0.0128024,EXSI,DE000A0D8Q07,57,0.2
Italien,0.0970524,EXSI,DE000A0D8Q07,57,0.2
Niederlande,0.1331319,EXSI,DE000A0D8Q07,57,0.2
Portugal,0.0053737,EXSI,DE000A0D8Q07,57,0.2
Spanien,0.1046216,EXSI,DE000A0D8Q07,57,0.2
Vereinigte Staaten,4.82e-05,EXSI,DE000A0D8Q07,57,0.2
Vereinigtes Königreich,0.0006246,EXSI,DE000A0D8Q07,57,0.2
Österreich,0.0103905,EXSI,DE000A0D8Q07,57,0.2
Belgien,0.0230179,EUN2,IE0008471009,35,0.1
Deutschland,0.3015057,EUN2,IE0008471009,35,0.1
Europäische Union,0.0037114,EUN2,IE0008471009,35,0.1
Finnland,0.0122925,EUN2,IE0008471009,35,0.1
Frankreich,0.327583,EUN2,IE0008471009,35,0.1
Italien,0.0792242,EUN2,IE0008471009,35,0.1
Niederlande,0.14925119999999997,EUN2,IE0008471009,35,0.1
Spanien,0.1033501,EUN2,IE0008471009,35,0.1
Vereinigte Staaten,1.59e-05,EUN2,IE0008471009,35,0.1
Vereinigtes Königreich,4.83e-05,EUN2,IE0008471009,35,0.1
Belgien,0.0230533,EXW1,DE0005933956,18,0.09
Deutschland,0.302016,EXW1,DE0005933956,18,0.09
Europäische Union,0.0021726000000000002,EXW1,DE0005933956,18,0.09
Finnland,0.012348099999999999,EXW1,DE0005933956,18,0.09
Frankreich,0.3280859,EXW1,DE0005933956,18,0.09
Italien,0.0793677,EXW1,DE0005933956,18,0.09
Niederlande,0.1494422,EXW1,DE0005933956,18,0.09
Spanien,0.103514,EXW1,DE0005933956,18,0.09
Vereinigte Staaten,1.0000000000000001e-07,EXW1,DE0005933956,18,0.09
Belgien,0.0252066,EXX1,DE0006289309,66,0.52
Deutschland,0.07969040000000001,EXX1,DE0006289309,66,0.52
Europäische Union,0.0063246,EXX1,DE0006289309,66,0.52
Finnland,0.047772699999999994,EXX1,DE0006289309,66,0.52
Frankreich,0.1406213,EXX1,DE0006289309,66,0.52
Irland,0.0310253,EXX1,DE0006289309,66,0.52
Italien,0.24160910000000002,EXX1,DE0006289309,66,0.52
Niederlande,0.08112230000000001,EXX1,DE0006289309,66,0.52
Portugal,0.0072021,EXX1,DE0006289309,66,0.52
Spanien,0.2976948,EXX1,DE0006289309,66,0.52
Österreich,0.041730699999999996,EXX1,DE0006289309,66,0.52
--,0.0,IQQA,IE00B0M62S72,106,0.4
Belgien,0.060194399999999995,IQQA,IE00B0M62S72,106,0.4
Deutschland,0.1779174,IQQA,IE00B0M62S72,106,0.4
Europäische Union,0.0051585,IQQA,IE00B0M62S72,106,0.4
Finnland,0.0401013,IQQA,IE00B0M62S72,106,0.4
Frankreich,0.1645177,IQQA,IE00B0M62S72,106,0.4
Irland,0.0021355,IQQA,IE00B0M62S72,106,0.4
Italien,0.10352070000000001,IQQA,IE00B0M62S72,106,0.4
Niederlande,0.27557370000000003,IQQA,IE00B0M62S72,106,0.4
Portugal,0.039698699999999996,IQQA,IE00B0M62S72,106,0.4
Spanien,0.0753171,IQQA,IE00B0M62S72,106,0.4
Vereinigtes Königreich,0.00017160000000000002,IQQA,IE00B0M62S72,106,0.4
Österreich,0.055693400000000004,IQQA,IE00B0M62S72,106,0.4
--,0.0,IUSZ,IE0005042456,12,0.07
Europäische Union,3.4e-05,IUSZ,IE0005042456,12,0.07
Griechenland,0.0017197999999999998,IUSZ,IE0005042456,12,0.07
Guernsey,0.0024277,IUSZ,IE0005042456,12,0.07
Irland,0.0011672,IUSZ,IE0005042456,12,0.07
Niederlande,0.0054857,IUSZ,IE0005042456,12,0.07
Spanien,0.0060041,IUSZ,IE0005042456,12,0.07
Vereinigte Staaten,7.049999999999999e-05,IUSZ,IE0005042456,12,0.07
Vereinigtes Königreich,0.9830911,IUSZ,IE0005042456,12,0.07
--,0.0,IQQC,IE00B02KXK85,111,0.74
China,0.9938637,IQQC,IE00B02KXK85,111,0.74
Europäische Union,4.2999999999999995e-06,IQQC,IE00B02KXK85,111,0.74
Hongkong,0.0058358,IQQC,IE00B02KXK85,111,0.74
Vereinigte Staaten,0.00019529999999999998,IQQC,IE00B02KXK85,111,0.74
Vereinigtes Königreich,0.000101,IQQC,IE00B02KXK85,111,0.74
--,0.0,IQQD,IE00B0M63060,113,0.4
Europäische Union,2e-06,IQQD,IE00B0M63060,113,0.4
Vereinigte Staaten,0.000207,IQQD,IE00B0M63060,113,0.4
Vereinigtes Königreich,0.9997906,IQQD,IE00B0M63060,113,0.4
--,0.0,IQQI,IE00B1FZS467,79,0.65
Australien,0.015555900000000001,IQQI,IE00B1FZS467,79,0.65
Belgien,0.0020315,IQQI,IE00B1FZS467,79,0.65
Brasilien,0.0174318,IQQI,IE00B1FZS467,79,0.65
Chile,0.0015055,IQQI,IE00B1FZS467,79,0.65
China,0.0150014,IQQI,IE00B1FZS467,79,0.65
Deutschland,0.0010519000000000001,IQQI,IE00B1FZS467,79,0.65
Dänemark,2.09e-05,IQQI,IE00B1FZS467,79,0.65
Europäische Union,0.0005886999999999999,IQQI,IE00B1FZS467,79,0.65
Frankreich,0.0047405,IQQI,IE00B1FZS467,79,0.65
Griechenland,0.0021283,IQQI,IE00B1FZS467,79,0.65
Hongkong,0.0154138,IQQI,IE00B1FZS467,79,0.65
Indien,0.0208444,IQQI,IE00B1FZS467,79,0.65
Indonesien,0.0011544,IQQI,IE00B1FZS467,79,0.65
Irland,0.0014386999999999998,IQQI,IE00B1FZS467,79,0.65
Italien,0.0137121,IQQI,IE00B1FZS467,79,0.65
Japan,0.044399999999999995,IQQI,IE00B1FZS467,79,0.65
Kanada,0.1250007,IQQI,IE00B1FZS467,79,0.65
Kolumbien,0.0010563999999999999,IQQI,IE00B1FZS467,79,0.65
Korea,0.0033458999999999997,IQQI,IE00B1FZS467,79,0.65
Kuwait,2.0000000000000002e-07,IQQI,IE00B1FZS467,79,0.65
Malaysia,0.0051896,IQQI,IE00B1FZS467,79,0.65
Mexiko,0.0080203,IQQI,IE00B1FZS467,79,0.65
Neuseeland,0.00299,IQQI,IE00B1FZS467,79,0.65
Philippinen,0.004468000000000001,IQQI,IE00B1FZS467,79,0.65
Polen,1.98e-05,IQQI,IE00B1FZS467,79,0.65
Portugal,0.000547,IQQI,IE00B1FZS467,79,0.65
Russland,1.4e-06,IQQI,IE00B1FZS467,79,0.65
Saudi-Arabien,0.0009535,IQQI,IE00B1FZS467,79,0.65
Schweiz,0.0021282999999999996,IQQI,IE00B1FZS467,79,0.65
Singapur,0.0010714000000000001,IQQI,IE00B1FZS467,79,0.65
Spanien,0.0193451,IQQI,IE00B1FZS467,79,0.65
Taiwan,0.0006166,IQQI,IE00B1FZS467,79,0.65
Thailand,0.0038068000000000004,IQQI,IE00B1FZS467,79,0.65
Türkei,0.0005834,IQQI,IE00B1FZS467,79,0.65
Ver. Arabische Emirate,0.004052,IQQI,IE00B1FZS467,79,0.65
Vereinigte Staaten,0.6178918999999999,IQQI,IE00B1FZS467,79,0.65
Vereinigtes Königreich,0.0414915,IQQI,IE00B1FZS467,79,0.65
Österreich,0.0004003,IQQI,IE00B1FZS467,79,0.65
--,0.0,IQQF,IE00B0M63730,115,0.74
China,0.31948909999999997,IQQF,IE00B0M63730,115,0.74
Europäische Union,7.1e-06,IQQF,IE00B0M63730,115,0.74
Hongkong,0.0549933,IQQF,IE00B0M63730,115,0.74
Indonesien,0.015306,IQQF,IE00B0M63730,115,0.74
Irland,0.0525865,IQQF,IE00B0M63730,115,0.74
Korea,0.1924508,IQQF,IE00B0M63730,115,0.74
Malaysia,0.0159268,IQQF,IE00B0M63730,115,0.74
Philippinen,0.0051283,IQQF,IE00B0M63730,115,0.74
Singapur,0.0457525,IQQF,IE00B0M63730,115,0.74
Taiwan,0.2835705,IQQF,IE00B0M63730,115,0.74
Thailand,0.0134329,IQQF,IE00B0M63730,115,0.74
Türkei,0.0,IQQF,IE00B0M63730,115,0.74
Vereinigte Staaten,0.0012634,IQQF,IE00B0M63730,115,0.74
Vereinigtes Königreich,9.31e-05,IQQF,IE00B0M63730,115,0.74
--,0.0,IUSQ,IE00B6R52259,5,0.2
Australien,0.0134977,IUSQ,IE00B6R52259,5,0.2
Belgien,0.0025403,IUSQ,IE00B6R52259,5,0.2
Brasilien,7.5e-06,IUSQ,IE00B6R52259,5,0.2
Chile,0.0005758,IUSQ,IE00B6R52259,5,0.2
China,0.0266863,IUSQ,IE00B6R52259,5,0.2
Deutschland,0.026451699999999998,IUSQ,IE00B6R52259,5,0.2
Dänemark,0.0044861,IUSQ,IE00B6R52259,5,0.2
Europäische Union,-0.0001546,IUSQ,IE00B6R52259,5,0.2
Finnland,0.0026100999999999997,IUSQ,IE00B6R52259,5,0.2
Frankreich,0.0231496,IUSQ,IE00B6R52259,5,0.2
Griechenland,0.0003658,IUSQ,IE00B6R52259,5,0.2
Hongkong,0.0043458,IUSQ,IE00B6R52259,5,0.2
Indien,1.0000000000000001e-07,IUSQ,IE00B6R52259,5,0.2
Indonesien,0.0012571,IUSQ,IE00B6R52259,5,0.2
Irland,0.0267719,IUSQ,IE00B6R52259,5,0.2
Israel,0.0024286,IUSQ,IE00B6R52259,5,0.2
Italien,0.007039999999999999,IUSQ,IE00B6R52259,5,0.2
Japan,0.0489827,IUSQ,IE00B6R52259,5,0.2
Kanada,0.030218,IUSQ,IE00B6R52259,5,0.2
Kolumbien,0.0,IUSQ,IE00B6R52259,5,0.2
Korea,0.0160634,IUSQ,IE00B6R52259,5,0.2
Kuwait,0.0006339000000000001,IUSQ,IE00B6R52259,5,0.2
Malaysia,0.0013536,IUSQ,IE00B6R52259,5,0.2
Mexiko,0.0020931,IUSQ,IE00B6R52259,5,0.2
Neuseeland,0.0004246,IUSQ,IE00B6R52259,5,0.2
Niederlande,0.0114901,IUSQ,IE00B6R52259,5,0.2
Norwegen,0.0013933,IUSQ,IE00B6R52259,5,0.2
Peru,0.0004618,IUSQ,IE00B6R52259,5,0.2
Philippinen,0.0005159,IUSQ,IE00B6R52259,5,0.2
Polen,0.001342,IUSQ,IE00B6R52259,5,0.2
Portugal,0.0004309,IUSQ,IE00B6R52259,5,0.2
Qatar,0.0006146,IUSQ,IE00B6R52259,5,0.2
Russland,0.0,IUSQ,IE00B6R52259,5,0.2
Saudi-Arabien,0.0,IUSQ,IE00B6R52259,5,0.2
Schweden,0.0079499,IUSQ,IE00B6R52259,5,0.2
Schweiz,0.0206263,IUSQ,IE00B6R52259,5,0.2
Singapur,0.0037769,IUSQ,IE00B6R52259,5,0.2
Spanien,0.0084635,IUSQ,IE00B6R52259,5,0.2
Südafrika,0.0041602,IUSQ,IE00B6R52259,5,0.2
Taiwan,0.0234222,IUSQ,IE00B6R52259,5,0.2
Thailand,0.0012897,IUSQ,IE00B6R52259,5,0.2
Tschechien,0.0001204,IUSQ,IE00B6R52259,5,0.2
Türkei,0.0005752999999999999,IUSQ,IE00B6R52259,5,0.2
Ungarn,0.00038260000000000003,IUSQ,IE00B6R52259,5,0.2
Ver. Arabische Emirate,0.0015268,IUSQ,IE00B6R52259,5,0.2
Vereinigte Staaten,0.6363583,IUSQ,IE00B6R52259,5,0.2
Vereinigtes Königreich,0.0326089,IUSQ,IE00B6R52259,5,0.2
Ägypten,4.1099999999999996e-05,IUSQ,IE00B6R52259,5,0.2
Österreich,0.0006206,IUSQ,IE00B6R52259,5,0.2
--,0.0,IUSC,IE00B27YCK28,105,0.2
Brasilien,0.5133522,IUSC,IE00B27YCK28,105,0.2
Chile,0.078203,IUSC,IE00B27YCK28,105,0.2
Deutschland,0.07445879999999999,IUSC,IE00B27YCK28,105,0.2
Europäische Union,5.1e-06,IUSC,IE00B27YCK28,105,0.2
Kolumbien,0.0202781,IUSC,IE00B27YCK28,105,0.2
Mexiko,0.2577033,IUSC,IE00B27YCK28,105,0.2
Peru,0.050303799999999996,IUSC,IE00B27YCK28,105,0.2
Vereinigte Staaten,0.005688599999999999,IUSC,IE00B27YCK28,105,0.2
Vereinigtes Königreich,6.9e-06,IUSC,IE00B27YCK28,105,0.2
--,0.0,IQQE,IE00B0M63177,22,0.18
Brasilien,0.0271584,IQQE,IE00B0M63177,22,0.18
Chile,0.0057125,IQQE,IE00B0M63177,22,0.18
China,0.2725999,IQQE,IE00B0M63177,22,0.18
Deutschland,0.0155064,IQQE,IE00B0M63177,22,0.18
Europäische Union,-7.01e-05,IQQE,IE00B0M63177,22,0.18
Griechenland,0.0054763,IQQE,IE00B0M63177,22,0.18
Hongkong,-0.0032741999999999997,IQQE,IE00B0M63177,22,0.18
Indien,0.14675559999999999,IQQE,IE00B0M63177,22,0.18
Indonesien,0.0111586,IQQE,IE00B0M63177,22,0.18
Irland,0.0143245,IQQE,IE00B0M63177,22,0.18
Kanada,0.0,IQQE,IE00B0M63177,22,0.18
Kolumbien,0.0015137,IQQE,IE00B0M63177,22,0.18
Korea,0.1382166,IQQE,IE00B0M63177,22,0.18
Kuwait,0.0064887,IQQE,IE00B0M63177,22,0.18
Malaysia,0.0112597,IQQE,IE00B0M63177,22,0.18
Mexiko,0.018858,IQQE,IE00B0M63177,22,0.18
Peru,0.0036541,IQQE,IE00B0M63177,22,0.18
Philippinen,0.003647,IQQE,IE00B0M63177,22,0.18
Polen,0.010893400000000001,IQQE,IE00B0M63177,22,0.18
Qatar,0.0064508,IQQE,IE00B0M63177,22,0.18
Russland,7.000000000000001e-07,IQQE,IE00B0M63177,22,0.18
Saudi-Arabien,0.0206766,IQQE,IE00B0M63177,22,0.18
Südafrika,0.0369325,IQQE,IE00B0M63177,22,0.18
Taiwan,0.2068917,IQQE,IE00B0M63177,22,0.18
Thailand,0.0097046,IQQE,IE00B0M63177,22,0.18
Tschechien,0.0014403,IQQE,IE00B0M63177,22,0.18
Türkei,0.0043363,IQQE,IE00B0M63177,22,0.18
Ungarn,0.0030648,IQQE,IE00B0M63177,22,0.18
Ver. Arabische Emirate,0.014136899999999999,IQQE,IE00B0M63177,22,0.18
Vereinigte Staaten,0.0058167,IQQE,IE00B0M63177,22,0.18
Vereinigtes Königreich,3.68e-05,IQQE,IE00B0M63177,22,0.18
Ägypten,0.0006302,IQQE,IE00B0M63177,22,0.18
--,0.0,EUNM,IE00B4L5YC18,26,0.18
Brasilien,0.0226203,EUNM,IE00B4L5YC18,26,0.18
Chile,0.0057145,EUNM,IE00B4L5YC18,26,0.18
China,0.2354983,EUNM,IE00B4L5YC18,26,0.18
Deutschland,0.0202013,EUNM,IE00B4L5YC18,26,0.18
Europäische Union,-4.24e-05,EUNM,IE00B4L5YC18,26,0.18
Griechenland,0.0054783,EUNM,IE00B4L5YC18,26,0.18
Hongkong,-0.0017002999999999999,EUNM,IE00B4L5YC18,26,0.18
Indien,0.1461781,EUNM,IE00B4L5YC18,26,0.18
Indonesien,0.0113064,EUNM,IE00B4L5YC18,26,0.18
Irland,0.0383227,EUNM,IE00B4L5YC18,26,0.18
Kolumbien,0.0015208,EUNM,IE00B4L5YC18,26,0.18
Korea,0.1394603,EUNM,IE00B4L5YC18,26,0.18
Kuwait,0.0065691,EUNM,IE00B4L5YC18,26,0.18
Malaysia,0.0115446,EUNM,IE00B4L5YC18,26,0.18
Mexiko,0.01867,EUNM,IE00B4L5YC18,26,0.18
Peru,0.0037194,EUNM,IE00B4L5YC18,26,0.18
Philippinen,0.0036676,EUNM,IE00B4L5YC18,26,0.18
Polen,0.0110253,EUNM,IE00B4L5YC18,26,0.18
Qatar,0.006400599999999999,EUNM,IE00B4L5YC18,26,0.18
Russland,1.0000000000000001e-07,EUNM,IE00B4L5YC18,26,0.18
Saudi-Arabien,0.0270672,EUNM,IE00B4L5YC18,26,0.18
Südafrika,0.0371528,EUNM,IE00B4L5YC18,26,0.18
Taiwan,0.2062078,EUNM,IE00B4L5YC18,26,0.18
Thailand,0.0099119,EUNM,IE00B4L5YC18,26,0.18
Tschechien,0.0014695,EUNM,IE00B4L5YC18,26,0.18
Türkei,0.0043454,EUNM,IE00B4L5YC18,26,0.18
Ungarn,0.0031001,EUNM,IE00B4L5YC18,26,0.18
Ver. Arabische Emirate,0.014174200000000001,EUNM,IE00B4L5YC18,26,0.18
Vereinigte Staaten,0.0097883,EUNM,IE00B4L5YC18,26,0.18
Vereinigtes Königreich,2.5699999999999998e-05,EUNM,IE00B4L5YC18,26,0.18
Ägypten,0.0005972,EUNM,IE00B4L5YC18,26,0.18
--,0.0,IQQY,IE00B1YZSC51,14,0.12
Belgien,0.0164393,IQQY,IE00B1YZSC51,14,0.12
Deutschland,0.1454045,IQQY,IE00B1YZSC51,14,0.12
Dänemark,0.0302178,IQQY,IE00B1YZSC51,14,0.12
Europäische Union,0.0028454,IQQY,IE00B1YZSC51,14,0.12
Finnland,0.0173533,IQQY,IE00B1YZSC51,14,0.12
Frankreich,0.1582717,IQQY,IE00B1YZSC51,14,0.12
Irland,0.0083126,IQQY,IE00B1YZSC51,14,0.12
Italien,0.0486975,IQQY,IE00B1YZSC51,14,0.12
Mexiko,4.7e-06,IQQY,IE00B1YZSC51,14,0.12
Niederlande,0.0782999,IQQY,IE00B1YZSC51,14,0.12
Norwegen,0.0082512,IQQY,IE00B1YZSC51,14,0.12
Portugal,0.003042,IQQY,IE00B1YZSC51,14,0.12
Schweden,0.056026400000000004,IQQY,IE00B1YZSC51,14,0.12
Schweiz,0.1418372,IQQY,IE00B1YZSC51,14,0.12
Spanien,0.0583959,IQQY,IE00B1YZSC51,14,0.12
Vereinigte Staaten,5.68e-05,IQQY,IE00B1YZSC51,14,0.12
Vereinigtes Königreich,0.2226224,IQQY,IE00B1YZSC51,14,0.12
Österreich,0.0039212000000000006,IQQY,IE00B1YZSC51,14,0.12
--,0.0,EUNK,IE00B4K48X80,11,0.12
Belgien,0.0165137,EUNK,IE00B4K48X80,11,0.12
Deutschland,0.1452926,EUNK,IE00B4K48X80,11,0.12
Dänemark,0.0301148,EUNK,IE00B4K48X80,11,0.12
Europäische Union,0.0053846,EUNK,IE00B4K48X80,11,0.12
Finnland,0.0174045,EUNK,IE00B4K48X80,11,0.12
Frankreich,0.1582176,EUNK,IE00B4K48X80,11,0.12
Irland,0.0081928,EUNK,IE00B4K48X80,11,0.12
Italien,0.0487316,EUNK,IE00B4K48X80,11,0.12
Niederlande,0.0782837,EUNK,IE00B4K48X80,11,0.12
Norwegen,0.008341,EUNK,IE00B4K48X80,11,0.12
Portugal,0.0031861,EUNK,IE00B4K48X80,11,0.12
Schweden,0.0557995,EUNK,IE00B4K48X80,11,0.12
Schweiz,0.1408733,EUNK,IE00B4K48X80,11,0.12
Spanien,0.0582769,EUNK,IE00B4K48X80,11,0.12
Vereinigte Staaten,1.42e-05,EUNK,IE00B4K48X80,11,0.12
Vereinigtes Königreich,0.2213926,EUNK,IE00B4K48X80,11,0.12
Österreich,0.0039805,EUNK,IE00B4K48X80,11,0.12
Belgien,0.0212531,IQQU,IE00B14X4N27,102,0.4
Deutschland,0.1872231,IQQU,IE00B14X4N27,102,0.4
